,code,road,desc,lat,lng,in_WD,in_H,out_WD,out_H,SUBZONE_N,SUBZONE_C,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C
2910,54529,Ang Mo Kio Ind Pk 2,Opp Blk 5043,1.3733597291276,103.86303621815655,202.98275862068965,43.49090909090909,40.775862068965516,8.563636363636364,SERANGOON NORTH IND ESTATE,SGSZ02,SERANGOON,SG,NORTH-EAST REGION,NER
2911,54531,Bishan Rd,OPP BISHAN PK,1.35839974282084,103.85132688003488,270.1904761904762,92.76190476190476,288.74603174603175,104.01587301587301,BISHAN EAST,BSSZ03,BISHAN,BS,CENTRAL REGION,CR
2912,54539,Bishan Rd,BISHAN PK,1.35857111103202,103.85104805599867,220.26984126984127,97.79032258064517,128.46031746031747,87.37096774193549,MARYMOUNT,BSSZ02,BISHAN,BS,CENTRAL REGION,CR
2913,54571,Ang Mo Kio Ave 10,Blk 532,1.37425472964633,103.85491933752174,610.5333333333333,229.63333333333333,1391.1333333333334,492.2,CHENG SAN,AMSZ02,ANG MO KIO,AM,NORTH-EAST REGION,NER
2914,54579,Ang Mo Kio Ave 10,Blk 540,1.37487817367914,103.85483080978989,883.9,281.06666666666666,441.95,161.2,CHENG SAN,AMSZ02,ANG MO KIO,AM,NORTH-EAST REGION,NER
2915,54581,Ang Mo Kio Ave 10,Blk 574,1.37105833303092,103.85665833302312,349.55,122.15,953.3333333333334,354.5833333333333,CHENG SAN,AMSZ02,ANG MO KIO,AM,NORTH-EAST REGION,NER
2916,54589,Ang Mo Kio Ave 10,Blk 555,1.37173441613541,103.85671893941708,1293.1746031746031,522.015873015873,781.5079365079365,284.25396825396825,CHENG SAN,AMSZ02,ANG MO KIO,AM,NORTH-EAST REGION,NER
2917,54591,Ang Mo Kio Ind Pk 2,Opp Blk 5060,1.37530666700034,103.8617738890253,115.13559322033899,30.87719298245614,4.220338983050848,0.859649122807018,SERANGOON NORTH IND ESTATE,SGSZ02,SERANGOON,SG,NORTH-EAST REGION,NER
2918,54599,Ang Mo Kio Ind Pk 2,Blk 5056,1.37489472202166,103.86180138897765,6.466666666666667,1.568965517241379,147.83333333333334,36.275862068965516,SERANGOON NORTH IND ESTATE,SGSZ02,SERANGOON,SG,NORTH-EAST REGION,NER
2919,54601,Ang Mo Kio Ave 10,Townsville Pr Sch,1.35942138902131,103.85514583300495,170.93333333333334,17.52542372881356,393.8,45.186440677966104,CHONG BOON,AMSZ03,ANG MO KIO,AM,NORTH-EAST REGION,NER
2920,54609,Ang Mo Kio Ave 10,Opp Townsville Pr Sch,1.3593577779887,103.85529250000319,496.25396825396825,56.016666666666666,447.44444444444446,51.03333333333333,CHONG BOON,AMSZ03,ANG MO KIO,AM,NORTH-EAST REGION,NER
2921,54611,Ang Mo Kio Ave 1,BLK 220,1.36489470522366,103.84057417396242,355.6825396825397,145.56451612903226,124.42857142857143,40.45161290322581,SHANGRI-LA,AMSZ05,ANG MO KIO,AM,NORTH-EAST REGION,NER
2922,54619,Ang Mo Kio Ave 1,OPP BLK 220,1.36467168386173,103.84050288513411,40.96774193548387,12.262295081967213,189.0,77.62295081967213,UPPER THOMSON,BSSZ01,BISHAN,BS,CENTRAL REGION,CR
2923,54621,Ang Mo Kio Ave 1,BLK 223,1.36595331171712,103.83773071305599,501.8253968253968,233.44262295081967,125.88888888888889,58.47540983606557,SHANGRI-LA,AMSZ05,ANG MO KIO,AM,NORTH-EAST REGION,NER
2924,54629,Ang Mo Kio Ave 1,OPP BLK 223,1.3655880696456,103.83801666007233,65.74603174603175,32.0,353.44444444444446,155.03225806451613,UPPER THOMSON,BSSZ01,BISHAN,BS,CENTRAL REGION,CR
2925,54631,Ang Mo Kio Ind Pk 2,Bef Ang Mo Kio Ind Pk 2A,1.37702166744619,103.86697522711312,314.3898305084746,74.25,630.6101694915254,120.2,SERANGOON NORTH IND ESTATE,SGSZ02,SERANGOON,SG,NORTH-EAST REGION,NER
2926,54641,Ang Mo Kio Ind Pk 2,Sing Ind Cplx,1.37573967362754,103.864609061163,241.3,40.81666666666667,275.28333333333336,44.53333333333333,SERANGOON NORTH IND ESTATE,SGSZ02,SERANGOON,SG,NORTH-EAST REGION,NER
2927,54651,Ang Mo Kio Ave 5,Opp Techplace 2,1.37854275740549,103.86551861831312,322.81666666666666,64.46666666666667,526.4166666666666,91.35,SELETAR HILLS,SGSZ01,SERANGOON,SG,NORTH-EAST REGION,NER
2928,54659,Ang Mo Kio Ave 5,Techplace 2,1.37834008020794,103.86686274044777,1239.6,228.63333333333333,1146.0333333333333,206.56666666666666,SERANGOON NORTH IND ESTATE,SGSZ02,SERANGOON,SG,NORTH-EAST REGION,NER
2929,55009,Ang Mo Kio St 63,Ang Mo Kio Depot,1.38589831101442,103.84757704926118,58.193548387096776,12.733333333333333,104.5,23.216666666666665,YIO CHU KANG,AMSZ10,ANG MO KIO,AM,NORTH-EAST REGION,NER
2930,55011,Yio Chu Kang Rd,Opp The Calrose,1.38226165654508,103.8357043497683,366.56666666666666,92.35,376.2,92.18333333333334,TAGORE,AMSZ08,ANG MO KIO,AM,NORTH-EAST REGION,NER
2931,55019,Yio Chu Kang Rd,The Calrose,1.38228305598375,103.83616944399448,541.8253968253969,160.88888888888889,732.3492063492064,220.65079365079364,YIO CHU KANG WEST,AMSZ09,ANG MO KIO,AM,NORTH-EAST REGION,NER
2932,55021,Yio Chu Kang Rd,OPP SEASONS PK,1.3857011784032,103.83872706499656,392.719298245614,146.52631578947367,317.7368421052632,107.10526315789474,TAGORE,AMSZ08,ANG MO KIO,AM,NORTH-EAST REGION,NER
2933,55029,Yio Chu Kang Rd,SEASONS PK,1.38565193733046,103.83917105055716,335.06779661016947,111.28813559322033,451.4406779661017,151.74576271186442,YIO CHU KANG WEST,AMSZ09,ANG MO KIO,AM,NORTH-EAST REGION,NER
2934,55031,Yio Chu Kang Rd,Opp NCS Hub,1.38944774212221,103.84360331162512,265.17543859649123,41.824561403508774,346.1578947368421,46.96491228070175,YIO CHU KANG NORTH,AMSZ11,ANG MO KIO,AM,NORTH-EAST REGION,NER
2935,55039,Yio Chu Kang Rd,NCS Hub,1.3891573228776,103.84383135324573,287.0,34.03508771929825,180.88333333333333,28.333333333333332,YIO CHU KANG,AMSZ10,ANG MO KIO,AM,NORTH-EAST REGION,NER
2936,55041,Yio Chu Kang Rd,Opp Ue Bizhub Ctrl,1.39122406741106,103.84602799523668,285.4754098360656,31.54385964912281,303.7704918032787,28.105263157894736,YIO CHU KANG NORTH,AMSZ11,ANG MO KIO,AM,NORTH-EAST REGION,NER
2937,55049,Yio Chu Kang Rd,Ue Bizhub Ctrl,1.39110547694961,103.84659281119058,310.52542372881356,17.322033898305083,279.7118644067797,24.796610169491526,YIO CHU KANG,AMSZ10,ANG MO KIO,AM,NORTH-EAST REGION,NER
2938,55051,Yio Chu Kang Rd,Opp ST Electronics,1.3923998014128,103.8489623936009,407.59016393442624,62.01724137931034,466.26229508196724,75.74137931034483,YIO CHU KANG NORTH,AMSZ11,ANG MO KIO,AM,NORTH-EAST REGION,NER
2939,55059,Yio Chu Kang Rd,ST Electronics,1.3920822654425,103.84909518015897,564.3,90.60655737704919,526.3166666666667,66.9672131147541,YIO CHU KANG,AMSZ10,ANG MO KIO,AM,NORTH-EAST REGION,NER
2940,55071,Yio Chu Kang Rd,Bef Econ Medicare Ctr,1.39246274085167,103.85261828242731,132.3448275862069,34.31578947368421,177.91379310344828,47.31578947368421,YIO CHU KANG NORTH,AMSZ11,ANG MO KIO,AM,NORTH-EAST REGION,NER
2941,55079,Yio Chu Kang Rd,Aft Econ Medicare Ctr,1.391952,103.853366,157.83333333333334,43.09836065573771,148.61666666666667,34.52459016393443,YIO CHU KANG EAST,AMSZ12,ANG MO KIO,AM,NORTH-EAST REGION,NER
2942,55081,Yio Chu Kang Rd,Opp Sunrise Gdns,1.39177133420779,103.8559732827973,364.3833333333333,140.82758620689654,256.1333333333333,91.3103448275862,YIO CHU KANG NORTH,AMSZ11,ANG MO KIO,AM,NORTH-EAST REGION,NER
2943,55089,Yio Chu Kang Rd,Aft Sunrise Gdns,1.39129403706334,103.85630398734284,292.56666666666666,106.22950819672131,449.56666666666666,157.37704918032787,YIO CHU KANG EAST,AMSZ12,ANG MO KIO,AM,NORTH-EAST REGION,NER
2944,55101,Yio Chu Kang Rd,Opp Serenity Pk,1.3909401415525,103.85967918415774,97.38333333333334,27.672727272727272,140.88333333333333,46.43636363636364,SENGKANG WEST,SESZ07,SENGKANG,SE,NORTH-EAST REGION,NER
2945,55109,Yio Chu Kang Rd,Serenity Pk,1.39049447273752,103.8599334800352,134.56666666666666,45.766666666666666,118.33333333333333,26.85,SELETAR HILLS,SGSZ01,SERANGOON,SG,NORTH-EAST REGION,NER
2946,55111,Ang Mo Kio Ave 5,Blk 180,1.37695556267127,103.83777368753996,165.08771929824562,57.64912280701754,726.1052631578947,267.280701754386,KEBUN BAHRU,AMSZ06,ANG MO KIO,AM,NORTH-EAST REGION,NER
2947,55119,Ang Mo Kio Ave 5,Blk 617,1.37728530731209,103.8378470631113,879.4126984126984,332.3174603174603,285.42857142857144,106.88888888888889,YIO CHU KANG WEST,AMSZ09,ANG MO KIO,AM,NORTH-EAST REGION,NER
2948,55121,Ang Mo Kio Ave 5,Opp Blk 604,1.37943138901774,103.83519777802985,146.79365079365078,39.23809523809524,477.3174603174603,180.68253968253967,SEMBAWANG HILLS,AMSZ07,ANG MO KIO,AM,NORTH-EAST REGION,NER
2949,55129,Ang Mo Kio Ave 5,Blk 604,1.37955302001994,103.83549938754196,820.4920634920635,307.6984126984127,579.3015873015873,200.36507936507937,YIO CHU KANG WEST,AMSZ09,ANG MO KIO,AM,NORTH-EAST REGION,NER
2950,55131,Ang Mo Kio Ave 4,BLK 612,1.37986282047018,103.8396597025406,559.5333333333333,169.1,1019.4,412.65,YIO CHU KANG WEST,AMSZ09,ANG MO KIO,AM,NORTH-EAST REGION,NER
2951,55139,Ang Mo Kio Ave 4,BLK 641,1.37894011617745,103.84007487448596,1124.5333333333333,461.2,584.25,175.33333333333334,YIO CHU KANG WEST,AMSZ09,ANG MO KIO,AM,NORTH-EAST REGION,NER
2952,55141,Ang Mo Kio Ave 4,OPP BLK 622,1.38151305598601,103.83902055596755,224.6551724137931,79.15254237288136,229.0,84.54237288135593,YIO CHU KANG WEST,AMSZ09,ANG MO KIO,AM,NORTH-EAST REGION,NER
2953,55149,Ang Mo Kio Ave 4,BLK 622,1.38147638900431,103.8392680559805,376.3333333333333,141.33333333333334,407.8333333333333,133.41666666666666,YIO CHU KANG WEST,AMSZ09,ANG MO KIO,AM,NORTH-EAST REGION,NER
2954,55151,Ang Mo Kio Ave 9,Ang Mo Kio Comm Hosp,1.3833944010563,103.8403312479222,419.93333333333334,101.06666666666666,468.48333333333335,97.0,YIO CHU KANG WEST,AMSZ09,ANG MO KIO,AM,NORTH-EAST REGION,NER
2955,55159,Ang Mo Kio Ave 9,Opp Ang Mo Kio Comm Hosp,1.38336200025306,103.8406500476486,477.5833333333333,89.05,358.1,84.6,YIO CHU KANG WEST,AMSZ09,ANG MO KIO,AM,NORTH-EAST REGION,NER
2956,55169,Ang Mo Kio St 61,Opp Yio Chu Kang Cc,1.38123639226093,103.84100233602071,753.6507936507936,353.36507936507934,874.5555555555555,366.5079365079365,YIO CHU KANG WEST,AMSZ09,ANG MO KIO,AM,NORTH-EAST REGION,NER
2957,55171,Ang Mo Kio Ave 6,Castle Green,1.385783333,103.8429056,254.9298245614035,81.0,453.0,138.08771929824562,YIO CHU KANG,AMSZ10,ANG MO KIO,AM,NORTH-EAST REGION,NER
2958,55179,Ang Mo Kio Ave 6,Opp Castle Green,1.385991667,103.8431694,368.28333333333336,134.64406779661016,191.41666666666666,63.23728813559322,YIO CHU KANG,AMSZ10,ANG MO KIO,AM,NORTH-EAST REGION,NER
2959,55181,Ang Mo Kio Ave 6,Opp Yio Chu Kang Stn,1.38143251435794,103.84389230276943,821.280701754386,278.05263157894734,520.5087719298245,151.140350877193,YIO CHU KANG WEST,AMSZ09,ANG MO KIO,AM,NORTH-EAST REGION,NER
2960,55189,Ang Mo Kio Ave 6,Yio Chu Kang Stn,1.382955556,103.844225,561.2698412698413,147.01612903225808,1752.888888888889,558.5,YIO CHU KANG,AMSZ10,ANG MO KIO,AM,NORTH-EAST REGION,NER
2961,55199,Ang Mo Kio St 61,Blk 645,1.3795247679563,103.8426631996752,163.82539682539684,57.698412698412696,269.53968253968253,90.11111111111111,YIO CHU KANG WEST,AMSZ09,ANG MO KIO,AM,NORTH-EAST REGION,NER
2962,55201,Ang Mo Kio Ave 6,Aft Blk 648,1.37859113966821,103.8443777268119,1035.4126984126983,296.74603174603175,1363.079365079365,416.7936507936508,YIO CHU KANG WEST,AMSZ09,ANG MO KIO,AM,NORTH-EAST REGION,NER
2963,55209,Ang Mo Kio Ave 6,Opp Blk 646,1.37863166702811,103.84468444401317,675.4166666666666,197.11666666666667,328.4,76.53333333333333,YIO CHU KANG,AMSZ10,ANG MO KIO,AM,NORTH-EAST REGION,NER
2964,55211,Ang Mo Kio St 62,Aft Ang Mo Kio Fire Stn,1.38603759468682,103.8455676081697,7.214285714285714,0.962962962962963,373.64285714285717,39.611111111111114,YIO CHU KANG,AMSZ10,ANG MO KIO,AM,NORTH-EAST REGION,NER
2965,55219,Ang Mo Kio St 62,Bef Ang Mo Kio Ave 9,1.38560725163314,103.8459306339141,237.24561403508773,32.85454545454545,8.210526315789474,1.4,YIO CHU KANG,AMSZ10,ANG MO KIO,AM,NORTH-EAST REGION,NER
2966,55221,Ang Mo Kio St 64,Opp SMRT Buses AMK Depot,1.38779002795173,103.84621115886938,118.11864406779661,24.017857142857142,127.98305084745763,25.910714285714285,YIO CHU KANG,AMSZ10,ANG MO KIO,AM,NORTH-EAST REGION,NER
2967,55229,Ang Mo Kio St 64,SMRT Buses AMK Depot,1.38851043039698,103.84591573293089,142.18333333333334,23.8135593220339,176.35,23.389830508474578,YIO CHU KANG,AMSZ10,ANG MO KIO,AM,NORTH-EAST REGION,NER
2968,55231,Ang Mo Kio St 63,Opp Sbst Ang Mo Kio Depot,1.38576093943759,103.84831692135697,469.015873015873,86.98360655737704,136.82539682539684,35.63934426229508,YIO CHU KANG,AMSZ10,ANG MO KIO,AM,NORTH-EAST REGION,NER
2969,55239,Ang Mo Kio St 63,Sbst Ang Mo Kio Depot,1.38699777800655,103.84804111102198,185.43333333333334,38.18333333333333,276.8666666666667,39.55,YIO CHU KANG,AMSZ10,ANG MO KIO,AM,NORTH-EAST REGION,NER
2970,55241,Lentor Ave,Aft Yio Chu Kang Rd,1.38932985258763,103.84071031595586,12.929824561403509,4.912280701754386,40.70175438596491,16.614035087719298,TAGORE,AMSZ08,ANG MO KIO,AM,NORTH-EAST REGION,NER
2971,55249,Lentor Ave,Bef Yio Chu Kang Rd,1.389369,103.841052,11.140350877192983,3.690909090909091,8.68421052631579,2.672727272727273,YIO CHU KANG NORTH,AMSZ11,ANG MO KIO,AM,NORTH-EAST REGION,NER
2972,55251,Lentor Ave,Countryside Est,1.39093600499761,103.83885575492444,40.19298245614035,14.473684210526315,133.01754385964912,64.0701754385965,TAGORE,AMSZ08,ANG MO KIO,AM,NORTH-EAST REGION,NER
2973,55259,Lentor Ave,Opp Countryside Est,1.391294,103.838855,202.3859649122807,62.10526315789474,22.842105263157894,6.842105263157895,YIO CHU KANG NORTH,AMSZ11,ANG MO KIO,AM,NORTH-EAST REGION,NER
2974,55261,Lentor Ave,Bullion Pk Condo,1.3924244439738,103.83649555600854,410.8070175438597,122.40350877192982,411.9122807017544,140.12280701754386,TAGORE,AMSZ08,ANG MO KIO,AM,NORTH-EAST REGION,NER
2975,55269,Lentor Ave,Opp Bullion Pk Condo,1.39252554978737,103.83691645885587,316.5438596491228,125.9298245614035,354.4035087719298,115.49122807017544,YIO CHU KANG NORTH,AMSZ11,ANG MO KIO,AM,NORTH-EAST REGION,NER
2976,55281,Lentor Ave,Aft SLE,1.39813695687252,103.82881324249821,6.64406779661017,3.12280701754386,27.406779661016948,7.947368421052632,SPRINGLEAF,YSSZ06,YISHUN,YS,NORTH REGION,NR
2977,55289,Lentor Ave,LP 94,1.39844339285315,103.82903916367646,16.69090909090909,4.614035087719298,28.945454545454545,9.824561403508772,LOWER SELETAR,YSSZ05,YISHUN,YS,NORTH REGION,NR
2978,55301,Ang Mo Kio Ave 9,AMK Police Div HQ,1.38425166698696,103.84445666701023,337.655737704918,50.85245901639344,460.95081967213116,97.59016393442623,YIO CHU KANG,AMSZ10,ANG MO KIO,AM,NORTH-EAST REGION,NER
2979,55309,Ang Mo Kio Ave 9,Opp AMK Police Div HQ,1.38408333299371,103.84444749999892,463.43548387096774,99.34920634920636,370.4032258064516,68.41269841269842,YIO CHU KANG,AMSZ10,ANG MO KIO,AM,NORTH-EAST REGION,NER
2980,55311,Ang Mo Kio Ave 9,Opp Yio Chu Kang Stadium,1.38430357836038,103.84683966636786,55.016666666666666,8.526315789473685,187.65,37.0,YIO CHU KANG,AMSZ10,ANG MO KIO,AM,NORTH-EAST REGION,NER
2981,55319,Ang Mo Kio Ave 9,Yio Chu Kang Stadium,1.38408669861968,103.84678260704942,78.91803278688525,14.344827586206897,58.40983606557377,12.689655172413794,YIO CHU KANG,AMSZ10,ANG MO KIO,AM,NORTH-EAST REGION,NER
2982,55321,Ang Mo Kio Ave 8,Opp Nanyang Poly,1.37836333298131,103.84722527801875,2.842105263157895,0.314814814814815,180.4561403508772,9.814814814814815,YIO CHU KANG,AMSZ10,ANG MO KIO,AM,NORTH-EAST REGION,NER
2983,55329,Ang Mo Kio Ave 8,Nanyang Poly,1.37901970079676,103.84722527828754,187.73684210526315,11.666666666666666,20.56140350877193,1.166666666666667,YIO CHU KANG EAST,AMSZ12,ANG MO KIO,AM,NORTH-EAST REGION,NER
2984,55331,Lentor Loop,Aft Lentor Gr,1.38692246241021,103.8371410383723,45.67391304347826,7.692307692307693,4.739130434782608,1.076923076923077,TAGORE,AMSZ08,ANG MO KIO,AM,NORTH-EAST REGION,NER
2985,55339,Lentor Loop,Aft Florissa Pk,1.38708225951205,103.83711644936153,6.622222222222222,0.833333333333333,75.4888888888889,7.333333333333333,TAGORE,AMSZ08,ANG MO KIO,AM,NORTH-EAST REGION,NER
2986,55341,Lentor Dr,Opp Thomson Gr,1.38498581592741,103.83669949504181,32.17391304347826,4.666666666666667,14.304347826086957,3.666666666666667,TAGORE,AMSZ08,ANG MO KIO,AM,NORTH-EAST REGION,NER
2987,55349,Lentor Dr,Thomson Gr,1.38479144169995,103.8364930927339,8.488888888888889,1.346153846153846,34.355555555555554,4.692307692307693,TAGORE,AMSZ08,ANG MO KIO,AM,NORTH-EAST REGION,NER
2988,55351,Lentor Rd,Opp Fudu Wk P/G,1.3897367880855,103.83696395007934,4.888888888888889,0.8,45.46666666666667,3.8,TAGORE,AMSZ08,ANG MO KIO,AM,NORTH-EAST REGION,NER
2989,55361,Lentor Loop,Countryside Gdn P/G,1.38983685641152,103.83860500061255,35.21739130434783,6.037037037037037,23.32608695652174,1.259259259259259,TAGORE,AMSZ08,ANG MO KIO,AM,NORTH-EAST REGION,NER
2990,55371,Lentor Loop,Aft Lentor St,1.388614367271,103.83440450730951,37.68888888888889,6.038461538461538,45.888888888888886,4.076923076923077,TAGORE,AMSZ08,ANG MO KIO,AM,NORTH-EAST REGION,NER
2991,55381,Lentor Loop,Bef Bullion Pk,1.3899041699795,103.83624640000222,89.9375,16.40740740740741,53.791666666666664,4.296296296296297,TAGORE,AMSZ08,ANG MO KIO,AM,NORTH-EAST REGION,NER
2992,55509,Ang Mo Kio Ave 8,Yio Chu Kang Int,1.38113241525166,103.8455558816965,8178.609375,1687.2539682539682,7389.140625,1583.3492063492063,YIO CHU KANG,AMSZ10,ANG MO KIO,AM,NORTH-EAST REGION,NER
2993,56011,Upp Thomson Rd,Bef adana at thomson,1.36865,103.828321,95.1,32.31666666666667,129.73333333333332,60.166666666666664,SEMBAWANG HILLS,AMSZ07,ANG MO KIO,AM,NORTH-EAST REGION,NER
2994,56019,Upp Thomson Rd,Bef Ang Mo Kio Ave 1,1.36949553492338,103.82862910254734,229.51666666666668,117.05357142857143,66.96666666666667,24.892857142857142,SEMBAWANG HILLS,AMSZ07,ANG MO KIO,AM,NORTH-EAST REGION,NER
2995,56021,Upp Thomson Rd,Opp Sembawang Hills Fc,1.37242858974896,103.82842917358784,336.01666666666665,132.36666666666667,603.15,234.43333333333334,SEMBAWANG HILLS,AMSZ07,ANG MO KIO,AM,NORTH-EAST REGION,NER
2996,56029,Upp Thomson Rd,Bef Sembawang Hills Fc,1.37359500001635,103.82870000002058,453.9166666666667,197.78333333333333,273.26666666666665,117.58333333333333,SEMBAWANG HILLS,AMSZ07,ANG MO KIO,AM,NORTH-EAST REGION,NER
2997,56031,Upp Thomson Rd,Bef Yio Chu Kang Rd,1.37695666700099,103.82822527799023,144.15,71.6896551724138,355.9166666666667,138.89655172413794,SEMBAWANG HILLS,AMSZ07,ANG MO KIO,AM,NORTH-EAST REGION,NER
2998,56039,Upp Thomson Rd,Aft Yio Chu Kang Rd,1.37673055602474,103.82848388900504,295.71666666666664,130.21666666666667,175.73333333333332,68.66666666666667,SEMBAWANG HILLS,AMSZ07,ANG MO KIO,AM,NORTH-EAST REGION,NER
2999,56041,Upp Thomson Rd,Opp Meadows @ Peirce,1.37916166696569,103.8275777780206,54.61666666666667,25.15,179.03333333333333,71.48333333333333,TAGORE,AMSZ08,ANG MO KIO,AM,NORTH-EAST REGION,NER
3000,56049,Upp Thomson Rd,Meadows @ Peirce,1.37945638898658,103.82768833298778,217.38333333333333,87.52631578947368,66.03333333333333,33.21052631578947,TAGORE,AMSZ08,ANG MO KIO,AM,NORTH-EAST REGION,NER
3001,56051,Upp Thomson Rd,Opp Tagore Rd,1.38249472962714,103.82576395474278,552.8,82.55,885.3,192.7,TAGORE,AMSZ08,ANG MO KIO,AM,NORTH-EAST REGION,NER
3002,56059,Upp Thomson Rd,Bef Tagore Rd,1.38268805765919,103.82604547355085,882.0,203.0,592.4166666666666,88.16666666666667,TAGORE,AMSZ08,ANG MO KIO,AM,NORTH-EAST REGION,NER
3003,56061,Upp Thomson Rd,Aft Tagore Dr,1.38514751918468,103.82287451682392,39.8448275862069,20.350877192982455,31.93103448275862,39.10526315789474,TAGORE,AMSZ08,ANG MO KIO,AM,NORTH-EAST REGION,NER
3004,56069,Upp Thomson Rd,Bef Tagore Dr,1.38530499508514,103.82320879865532,46.71186440677966,32.55357142857143,95.49152542372882,24.339285714285715,TAGORE,AMSZ08,ANG MO KIO,AM,NORTH-EAST REGION,NER
3005,56071,Upp Thomson Rd,Bef Old Upp Thomson Rd,1.38717744383548,103.81964816646843,5.75,6.125,7.961538461538462,4.803571428571429,TAGORE,AMSZ08,ANG MO KIO,AM,NORTH-EAST REGION,NER
3006,56079,Upp Thomson Rd,Aft Old Upp Thomson Rd,1.38756640996273,103.81959791299872,4.6,3.166666666666667,10.363636363636363,6.854166666666667,TAGORE,AMSZ08,ANG MO KIO,AM,NORTH-EAST REGION,NER
3007,56081,Upp Thomson Rd,Bef SLE,1.39169796746844,103.81821308362592,11.160714285714286,11.962264150943396,12.125,5.641509433962264,CENTRAL WATER CATCHMENT,CCSZ01,CENTRAL WATER CATCHMENT,CC,NORTH REGION,NR
3008,56089,Upp Thomson Rd,Aft SLE,1.39205091187219,103.81861107436661,10.017857142857142,9.833333333333334,10.607142857142858,6.518518518518518,TAGORE,AMSZ08,ANG MO KIO,AM,NORTH-EAST REGION,NER
3009,56091,Upp Thomson Rd,Bef Springleaf Rd,1.3962,103.818459,307.7,127.98333333333333,292.9166666666667,123.06666666666666,NEE SOON,YSSZ07,YISHUN,YS,NORTH REGION,NR
3010,56099,Upp Thomson Rd,Aft Springleaf Rd,1.39606817759915,103.8188299218487,295.48333333333335,140.47457627118644,349.03333333333336,150.52542372881356,SPRINGLEAF,YSSZ06,YISHUN,YS,NORTH REGION,NR
3011,56191,Yio Chu Kang Rd,Teachers' Housing Est,1.37879833302094,103.82944083302411,294.17543859649123,73.66666666666667,272.82456140350877,68.21052631578948,TAGORE,AMSZ08,ANG MO KIO,AM,NORTH-EAST REGION,NER
3012,56199,Yio Chu Kang Rd,Aft Thomson Hills Dr,1.37892333298882,103.83003638899949,89.62068965517241,23.93220338983051,164.1551724137931,44.644067796610166,SEMBAWANG HILLS,AMSZ07,ANG MO KIO,AM,NORTH-EAST REGION,NER
3013,56201,Yio Chu Kang Rd,Aft Munshi Abdullah Ave,1.38059381566563,103.83224759401025,206.140350877193,87.0701754385965,131.140350877193,48.45614035087719,TAGORE,AMSZ08,ANG MO KIO,AM,NORTH-EAST REGION,NER
3014,56209,Yio Chu Kang Rd,Bef Thomson Hills Dr,1.38031863295854,103.83240305645302,197.40677966101694,54.833333333333336,310.3898305084746,101.81666666666666,SEMBAWANG HILLS,AMSZ07,ANG MO KIO,AM,NORTH-EAST REGION,NER
3015,56241,Ang Mo Kio Ave 2,St. Nicholas Girls',1.37199166697877,103.83320833301671,296.1525423728813,23.105263157894736,95.61016949152543,3.175438596491228,KEBUN BAHRU,AMSZ06,ANG MO KIO,AM,NORTH-EAST REGION,NER
3016,56249,Ang Mo Kio Ave 2,Opp St. Nicholas Girls',1.37295831920319,103.83301111771881,115.9,3.566666666666667,152.4,28.55,SEMBAWANG HILLS,AMSZ07,ANG MO KIO,AM,NORTH-EAST REGION,NER
3017,56251,Ang Mo Kio Ave 2,Opp Horizon Gdns,1.37637472203353,103.8344186109838,471.3,107.88333333333334,225.03333333333333,29.0,KEBUN BAHRU,AMSZ06,ANG MO KIO,AM,NORTH-EAST REGION,NER
3018,56259,Ang Mo Kio Ave 2,Horizon Gdns,1.376844443968,103.83484027799092,149.61666666666667,23.433333333333334,447.56666666666666,115.63333333333334,SEMBAWANG HILLS,AMSZ07,ANG MO KIO,AM,NORTH-EAST REGION,NER
3019,56261,Ang Mo Kio Ave 1,Aft Ang Mo Kio Ave 2,1.36786219023986,103.83172738576756,203.546875,71.0952380952381,179.953125,65.01587301587301,SHANGRI-LA,AMSZ05,ANG MO KIO,AM,NORTH-EAST REGION,NER
